Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,ImageNet,ZenNAS (0.8ms),83.0,0.7194029850746267,183M,[],2102.01063v4
Image Classification,ImageNet,DeiT-B (+MixPro),82.9,0.7164179104477613,,[],2304.12043v2
Image Classification,ImageNet,IPT-S,82.9,0.7164179104477613,24.3M,[],2212.03035v1
Image Classification,ImageNet,ViL-Medium-W,82.9,0.7164179104477613,39.8M,"['ImageNet-1k only', 'Transformer']",2103.15358v2
Image Classification,ImageNet,GFNet-H-B,82.9,0.7164179104477613,54M,"['Transformer', 'ImageNet-1k only']",2107.00645v2
Image Classification,ImageNet,Oct-ResNet-152 (SE),82.9,0.7164179104477613,66.8M,"['CNN', 'ImageNet-1k only']",1904.05049v3
Image Classification,ImageNet,PNASNet-5,82.9,0.7164179104477613,86.1M,"['CNN', 'ImageNet-1k only']",1712.00559v3
Image Classification,ImageNet,"Harm-SE-RNX-101 64x4d (320x320, Mean-Max Pooling)",82.85,0.714925373134328,88.2M,"['CNN', 'ImageNet-1k only']",2001.06570v3
Image Classification,ImageNet,GTP-LV-ViT-M/P8,82.8,0.7134328358208953,,[],2311.03035v2
Image Classification,ImageNet,FunMatch - T384+224 (ResNet-50),82.8,0.7134328358208953,,"['CNN', 'ImageNet-1k only']",2106.05237v2
Image Classification,ImageNet,CA-Swin-T (+MixPro),82.8,0.7134328358208953,,[],2304.12043v2
Image Classification,ImageNet,VAN-B2,82.8,0.7134328358208953,26.6M,[],2202.09741v5
Image Classification,ImageNet,DaViT-T,82.8,0.7134328358208953,28.3M,"['ImageNet-1k only', 'Transformer']",2204.03645v1
Image Classification,ImageNet,ReXNet_3.0,82.8,0.7134328358208953,34.7M,['ImageNet-1k only'],2007.00992v3
Image Classification,ImageNet,Sequencer2D-M,82.8,0.7134328358208953,38M,[],2205.01972v4
Image Classification,ImageNet,CrossViT-18+,82.8,0.7134328358208953,44.3M,"['ImageNet-1k only', 'Transformer']",2103.14899v2
Image Classification,ImageNet,Shift-S,82.8,0.7134328358208953,50M,[],2201.10801v1
Image Classification,ImageNet,HRFormer-B,82.8,0.7134328358208953,50.3M,[],2110.09408v3
Image Classification,ImageNet,BoTNet T4,82.8,0.7134328358208953,54.7M,"['ImageNet-1k only', 'Transformer']",2101.11605v2
